"","Count","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","module","connectivity","participation","role","Compartment","Rootstock"
"Otu01159","45","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu01159",0,-0.475190963311491,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu006551","141","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_sp_WD32A","Otu00655",0,-0.152739952492979,0.48,"Peripheral","Rhizosphere","Selfgraft"
"Otu00492","240","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Occultifur","s__Occultifur_externus","Otu00492",0,0.169711058325533,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00845","84","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Agaricaceae","g__Lycoperdon","s__Lycoperdon_pyriforme","Otu00845",0,0.169711058325533,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001991","1209","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__unclassified_Bionectriaceae","s__Bionectriaceae_sp","Otu00199",0,0.814613079962557,0.518518518518519,"Peripheral","Rhizosphere","Selfgraft"
"Otu002411","882","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Occultifur","s__Occultifur_externus","Otu00241",0,1.78196611241809,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000693","4518","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_sp","Otu00069",0,2.10441712323661,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu002301","936","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Botryodontia","s__Botryodontia_millavensis","Otu00230",0,2.42686813405512,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001791","1339","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Kickxellales","f__Kickxellaceae","g__Ramicandelaber",NA,"Otu00179",1,0,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00506","231","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","f__Sporormiaceae_unclassified",NA,"Otu00506",1,0,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00796","94","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00796",2,-0.707106781186547,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00863","81","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__unclassified_Eurotiomycetes","f__unclassified_Eurotiomycetes","g__unclassified_Eurotiomycetes","s__Eurotiomycetes_sp","Otu00863",2,-0.707106781186547,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00317","512","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00317",2,1.4142135623731,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000411","7219","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00041",3,0,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu01570","25","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","f__Phaeosphaeriaceae_unclassified",NA,"Otu01570",3,0,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0004411","6815","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00044",4,-1.06066017177982,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001051","2664","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_sebi","Otu00105",4,-1.06066017177982,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00313","531","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00313",4,-1.06066017177982,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00453","277","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00453",4,-1.06066017177982,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00675","132","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00675",4,-1.06066017177982,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000152","27019","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,"Otu00015",4,-1.06066017177982,0.5,"Peripheral","Rhizosphere","Selfgraft"
"Otu000921","3244","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00092",4,-1.06066017177982,0.5,"Peripheral","Rhizosphere","Selfgraft"
"Otu00341","448","k__Fungi","p__Zygomycota","c__unclassified_Zygomycota","o__unclassified_Zygomycota","f__unclassified_Zygomycota","g__unclassified_Zygomycota","s__Zygomycota_sp","Otu00341",4,-0.707106781186547,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu004011","348","k__Fungi","p__Zygomycota","c__unclassified_Zygomycota","o__unclassified_Zygomycota","f__unclassified_Zygomycota","g__unclassified_Zygomycota","s__Zygomycota_sp","Otu00401",4,-0.707106781186547,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00523","216","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Hypocrea","s__Hypocrea_virens","Otu00523",4,-0.707106781186547,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0004711","6355","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Cystofilobasidiaceae","g__Guehomyces","s__Guehomyces_pullulans","Otu00047",4,-0.353553390593273,0.375,"Peripheral","Rhizosphere","Selfgraft"
"Otu0004811","6291","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_indohii","Otu00048",4,-0.353553390593273,0.375,"Peripheral","Rhizosphere","Selfgraft"
"Otu0006511","4686","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00065",4,5.74065055206255e-16,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00208","1129","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__Trichoderma_asperellum","Otu00208",4,5.74065055206255e-16,0.489795918367347,"Peripheral","Rhizosphere","Selfgraft"
"Otu0003411","9056","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00034",4,5.74065055206255e-16,0.5,"Peripheral","Rhizosphere","Selfgraft"
"Otu0003111","10430","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00031",4,0.353553390593274,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00349","433","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00349",4,0.353553390593274,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001701","1519","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00170",4,0.353553390593274,0.277777777777778,"Peripheral","Rhizosphere","Selfgraft"
"Otu0009711","3004","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__unclassified_Hypocreales","s__Hypocreales_sp","Otu00097",4,0.707106781186548,0.244897959183674,"Peripheral","Rhizosphere","Selfgraft"
"Otu000754","4074","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00075",4,1.06066017177982,0.21875,"Peripheral","Rhizosphere","Selfgraft"
"Otu000801","3877","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_sp_OUCMBI101028","Otu00080",4,1.06066017177982,0.21875,"Peripheral","Rhizosphere","Selfgraft"
"Otu002241","997","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Myrothecium","s__Myrothecium_sp","Otu00224",4,1.06066017177982,0.21875,"Peripheral","Rhizosphere","Selfgraft"
"Otu000093","45386","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Haematonectria","s__Haematonectria_haematococca","Otu00009",4,1.06066017177982,0.345679012345679,"Peripheral","Rhizosphere","Selfgraft"
"Otu00284","663","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Stachybotrys","s__Stachybotrys_microspora","Otu00284",4,1.4142135623731,0.197530864197531,"Peripheral","Rhizosphere","Selfgraft"
"Otu0001711","25701","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_family_Incertae_sedis","g__Monographella","s__Monographella_cucumerina","Otu00017",4,2.82842712474619,0.463667820069204,"Connector Hub","Rhizosphere","Selfgraft"
"Otu002062","1133","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_exigua","Otu00206",5,-1.29986736723936,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00521","217","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00521",5,-1.29986736723936,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0000411","87928","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00004",5,-1.29986736723936,0.5,"Peripheral","Rhizosphere","Selfgraft"
"Otu0002211","18359","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00022",5,-1.29986736723936,0.5,"Peripheral","Rhizosphere","Selfgraft"
"Otu0011011","2386","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_proliferatum","Otu00110",5,-0.557086014531155,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001642","1586","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00164",5,-0.557086014531155,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00237","912","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00237",5,-0.557086014531155,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001261","2112","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Trichosporon","s__Trichosporon_ovoides","Otu00126",5,0.185695338177052,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0025211","819","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Ceratobasidium","s__Ceratobasidium_sp","Otu00252",5,0.185695338177052,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu003992","352","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00399",5,0.185695338177052,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0000811","45693","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00008",5,0.185695338177052,0.56,"Peripheral","Rhizosphere","Selfgraft"
"Otu001032","2678","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_proliferatum","Otu00103",5,0.92847669088526,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001251","2124","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Occultifur","s__Occultifur_externus","Otu00125",5,0.92847669088526,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001551","1700","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Lysurus","s__Lysurus_cruciatus","Otu00155",5,0.92847669088526,0.32,"Peripheral","Rhizosphere","Selfgraft"
"Otu0005511","5802","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_equina","Otu00055",5,1.67125804359347,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0006311","4891","k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__unclassified_Ustilaginales","g__unclassified_Ustilaginales","s__Ustilaginales_sp","Otu00063",5,1.67125804359347,0.617283950617284,"Peripheral","Rhizosphere","Selfgraft"
"Otu000013","228431","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00001",6,-0.957427107756338,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0001111","36716","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00011",6,-0.957427107756338,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001341","1958","k__Fungi","p__Ascomycota","c__Eurotiomycetes","c__Eurotiomycetes_unclassified","c__Eurotiomycetes_unclassified","c__Eurotiomycetes_unclassified",NA,"Otu00134",6,-0.957427107756338,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001691","1544","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00169",6,-0.957427107756338,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00714","118","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_elongatula","Otu00714",6,-0.957427107756338,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000853","3489","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00085",6,0,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0013711","1939","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Gibberella","s__Gibberella_intricans","Otu00137",6,0,0.625,"Connector","Rhizosphere","Selfgraft"
"Otu00141","1900","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pezizaceae","g__Peziza","s__Peziza_sp_MAB_2010a","Otu00141",6,0.957427107756338,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000501","6270","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Davidiellaceae","g__Davidiella","s__Davidiella_tassiana","Otu00050",6,0.957427107756338,0.375,"Peripheral","Rhizosphere","Selfgraft"
"Otu000351","8871","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","f__Dipodascaceae_unclassified",NA,"Otu00035",6,0.957427107756338,0.693877551020408,"Connector","Rhizosphere","Selfgraft"
"Otu0002711","12890","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00027",6,1.91485421551268,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu003302","471","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00330",7,0,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00933","67","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","o__Hypocreales_unclassified","o__Hypocreales_unclassified",NA,"Otu00933",7,0,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000191","21281","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_sp_SJ_2014","Otu00019",8,-1.05820529177086,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000371","8258","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_sebi","Otu00037",8,-1.05820529177086,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00045","6735","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__unclassified_Microascales","g__unclassified_Microascales","s__Microascales_sp","Otu00045",8,-1.05820529177086,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00345","446","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00345",8,-1.05820529177086,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00412","325","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolales_family_Incertae_sedis","g__Rhodosporidium","s__Rhodosporidium_diobovatum","Otu00412",8,-1.05820529177086,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00797","93","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_family_Incertae_sedis","g__Phoma","s__Phoma_sp_UASWS0872","Otu00797",8,-1.05820529177086,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001043","2668","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","f__Phaeosphaeriaceae_unclassified",NA,"Otu00104",8,-0.713969835411668,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001121","2370","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Blastobotrys","s__Blastobotrys_mokoenaii","Otu00112",8,-0.713969835411668,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001851","1280","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolales_family_Incertae_sedis","g__Rhodosporidium","s__Rhodosporidium_diobovatum","Otu00185",8,-0.713969835411668,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu002631","783","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolales_family_Incertae_sedis","g__Sporobolomyces","s__Sporobolomyces_oryzicola","Otu00263",8,-0.713969835411668,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000321","9820","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","o__Capnodiales_unclassified","o__Capnodiales_unclassified",NA,"Otu00032",8,-0.713969835411668,0.625,"Connector","Rhizosphere","Selfgraft"
"Otu002801","672","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00280",8,-0.369734379052471,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu000761","4062","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__Acremonium","s__Acremonium_pilosum","Otu00076",8,-0.369734379052471,0.375,"Peripheral","Rhizosphere","Selfgraft"
"Otu0019011","1240","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00190",8,-0.369734379052471,0.375,"Peripheral","Rhizosphere","Selfgraft"
"Otu002571","798","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolales_family_Incertae_sedis","f__Sporidiobolales_family_Incertae_sedis_unclassified",NA,"Otu00257",8,-0.0254989226932739,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00430","301","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__unclassified_Pleosporaceae","s__Pleosporaceae_sp","Otu00430",8,-0.0254989226932739,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0006411","4808","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Kickxellales","f__Kickxellaceae","g__Ramicandelaber","s__Ramicandelaber_sp","Otu00064",8,-0.0254989226932739,0.444444444444445,"Peripheral","Rhizosphere","Selfgraft"
"Otu002501","826","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Bipolaris","s__Bipolaris_microstegii","Otu00250",8,0.318736533665923,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu004131","322","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00413",8,0.318736533665923,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu006541","141","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Cryptococcus","s__Cryptococcus_magnus","Otu00654",8,0.318736533665923,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0003311","9727","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00033",8,0.318736533665923,0.448979591836735,"Peripheral","Rhizosphere","Selfgraft"
"Otu0002411","17057","k__Fungi","p__Ascomycota","c__Sordariomycetes","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified",NA,"Otu00024",8,1.00720744638432,0.512396694214876,"Peripheral","Rhizosphere","Selfgraft"
"Otu000981","2955","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Cryptococcus","s__Cryptococcus_magnus","Otu00098",8,1.35144290274351,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0000611","51221","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_family_Incertae_sedis","g__Phoma","s__Phoma_sp_UASWS0872","Otu00006",8,1.69567835910271,0.297520661157025,"Peripheral","Rhizosphere","Selfgraft"
"Otu0000511","81978","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00005",8,1.69567835910271,0.48,"Peripheral","Rhizosphere","Selfgraft"
"Otu0007711","4046","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00077",8,2.03991381546191,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0001411","32499","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Cryptococcus","s__Cryptococcus_magnus","Otu00014",8,2.03991381546191,0.277777777777778,"Peripheral","Rhizosphere","Selfgraft"
"Otu001301","1997","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_ambigua","Otu00130",9,-1.00206398568403,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001611","1635","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideomycetes_order_Incertae_sedis","f__Pseudeurotiaceae","g__Pseudogymnoascus","s__Pseudogymnoascus_roseus","Otu00161",9,-1.00206398568403,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00236","913","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolales_family_Incertae_sedis","g__Rhodotorula","s__Rhodotorula_mucilaginosa","Otu00236",9,-1.00206398568403,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00262","790","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Scedosporium","s__Scedosporium_minutispora","Otu00262",9,-1.00206398568403,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu003141","529","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","c__Zygomycota_class_Incertae_sedis_unclassified","c__Zygomycota_class_Incertae_sedis_unclassified","c__Zygomycota_class_Incertae_sedis_unclassified",NA,"Otu00314",9,-1.00206398568403,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00374","387","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00374",9,-1.00206398568403,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu00275","701","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia","s__Preussia_flanaganii","Otu00275",9,-0.445361771415124,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu0001611","26597","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00016",9,0.111340442853781,0.48,"Peripheral","Rhizosphere","Selfgraft"
"Otu001601","1648","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__unclassified_Pyronemataceae","s__Pyronemataceae_sp","Otu00160",9,0.111340442853781,0.56,"Peripheral","Rhizosphere","Selfgraft"
"Otu001431","1850","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Scedosporium","s__Scedosporium_minutispora","Otu00143",9,0.111340442853781,0.611111111111111,"Peripheral","Rhizosphere","Selfgraft"
"Otu00316","512","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mucorales","f__Umbelopsidaceae","g__Umbelopsis","s__Umbelopsis_ovata","Otu00316",9,0.668042657122685,0,"Peripheral","Rhizosphere","Selfgraft"
"Otu001571","1681","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Bionectriaceae","g__unclassified_Bionectriaceae","s__Bionectriaceae_sp","Otu00157",9,0.668042657122685,0.444444444444445,"Peripheral","Rhizosphere","Selfgraft"
